,country,continent,year,lifeExp,pop
9419,Hungary,Europe,2033,78.0,
9420,Hungary,Europe,2034,78.1,
9421,Hungary,Europe,2035,78.2,
9422,Hungary,Europe,2036,78.4,
9423,Hungary,Europe,2037,78.5,
9424,Hungary,Europe,2038,78.7,
9425,Hungary,Europe,2039,78.8,
9426,Hungary,Europe,2040,78.9,
9427,Hungary,Europe,2041,79.1,
9428,Hungary,Europe,2042,79.2,
9429,Hungary,Europe,2043,79.4,
9430,Hungary,Europe,2044,79.5,
9431,Hungary,Europe,2045,79.7,
9432,Hungary,Europe,2046,79.8,
9433,Hungary,Europe,2047,80.0,
9434,Hungary,Europe,2048,80.1,
9435,Hungary,Europe,2049,80.3,
9436,Hungary,Europe,2050,80.4,9240000.0
9437,Hungary,Europe,2051,80.6,
9438,Hungary,Europe,2052,80.7,
9439,Hungary,Europe,2053,80.9,
9440,Hungary,Europe,2054,81.0,
9441,Hungary,Europe,2055,81.2,
9442,Hungary,Europe,2056,81.3,
9443,Hungary,Europe,2057,81.5,
9444,Hungary,Europe,2058,81.6,
9445,Hungary,Europe,2059,81.8,
9446,Hungary,Europe,2060,81.9,
9447,Hungary,Europe,2061,82.1,
9448,Hungary,Europe,2062,82.2,
9449,Hungary,Europe,2063,82.4,
9450,Hungary,Europe,2064,82.5,
9451,Hungary,Europe,2065,82.7,
9452,Hungary,Europe,2066,82.8,
9453,Hungary,Europe,2067,82.9,
9454,Hungary,Europe,2068,83.0,
9455,Hungary,Europe,2069,83.2,
9456,Hungary,Europe,2070,83.3,
9457,Hungary,Europe,2071,83.4,
9458,Hungary,Europe,2072,83.6,
9459,Hungary,Europe,2073,83.7,
9460,Hungary,Europe,2074,83.8,
9461,Hungary,Europe,2075,83.9,
9462,Hungary,Europe,2076,84.0,
9463,Hungary,Europe,2077,84.2,
9464,Hungary,Europe,2078,84.3,
9465,Hungary,Europe,2079,84.4,
9466,Hungary,Europe,2080,84.5,
9467,Hungary,Europe,2081,84.6,
9468,Hungary,Europe,2082,84.7,
9469,Hungary,Europe,2083,84.8,
9470,Hungary,Europe,2084,85.0,
9471,Hungary,Europe,2085,85.1,
9472,Hungary,Europe,2086,85.2,
9473,Hungary,Europe,2087,85.3,
9474,Hungary,Europe,2088,85.4,
9475,Hungary,Europe,2089,85.5,
9476,Hungary,Europe,2090,85.6,
9477,Hungary,Europe,2091,85.7,
9478,Hungary,Europe,2092,85.8,
9479,Hungary,Europe,2093,86.0,
9480,Hungary,Europe,2094,86.1,
9481,Hungary,Europe,2095,86.2,
9482,Hungary,Europe,2096,86.3,
9483,Hungary,Europe,2097,86.4,
9484,Hungary,Europe,2098,86.5,
9485,Hungary,Europe,2099,86.6,
9486,Hungary,Europe,2100,86.7,8670000.0
9487,Hungary,Europe,2008,73.9,10000000.0
9488,Hungary,Europe,2009,74.2,10000000.0
9489,Hungary,Europe,2010,74.5,9980000.0
9490,Hungary,Europe,2011,74.9,9970000.0
9491,Hungary,Europe,2012,75.2,9950000.0
9492,Hungary,Europe,2013,75.5,9930000.0
9493,Hungary,Europe,2014,75.6,
9494,Hungary,Europe,2015,75.7,
9495,Hungary,Europe,2016,75.7,
9496,Hungary,Europe,2017,75.8,
9497,Hungary,Europe,2018,75.9,
9498,Hungary,Europe,2019,76.0,
9499,Hungary,Europe,2020,76.2,
9500,Hungary,Europe,2021,76.3,
9501,Hungary,Europe,2022,76.4,
9502,Hungary,Europe,2023,76.6,
9503,Hungary,Europe,2024,76.7,
9504,Hungary,Europe,2025,76.8,
9505,Hungary,Europe,2026,77.0,
9506,Hungary,Europe,2027,77.1,
9507,Hungary,Europe,2028,77.3,
9508,Hungary,Europe,2029,77.4,
9509,Hungary,Europe,2030,77.5,
9510,Hungary,Europe,2031,77.7,
9511,Hungary,Europe,2032,77.8,
9512,Hungary,Europe,2033,78.0,
9513,Hungary,Europe,2034,78.1,
9514,Hungary,Europe,2035,78.2,
9515,Hungary,Europe,2036,78.4,
9516,Hungary,Europe,2037,78.5,
9517,Hungary,Europe,2038,78.7,
9518,Hungary,Europe,2039,78.8,
9519,Hungary,Europe,2040,78.9,
9520,Hungary,Europe,2041,79.1,
9521,Hungary,Europe,2042,79.2,
9522,Hungary,Europe,2043,79.4,
9523,Hungary,Europe,2044,79.5,
9524,Hungary,Europe,2045,79.7,
9525,Hungary,Europe,2046,79.8,
9526,Hungary,Europe,2047,80.0,
9527,Hungary,Europe,2048,80.1,
9528,Hungary,Europe,2049,80.3,
9529,Hungary,Europe,2050,80.4,9240000.0
9530,Hungary,Europe,2051,80.6,
9531,Hungary,Europe,2052,80.7,
9532,Hungary,Europe,2053,80.9,
9533,Hungary,Europe,2054,81.0,
9534,Hungary,Europe,2055,81.2,
9535,Hungary,Europe,2056,81.3,
9536,Hungary,Europe,2057,81.5,
9537,Hungary,Europe,2058,81.6,
9538,Hungary,Europe,2059,81.8,
9539,Hungary,Europe,2060,81.9,
9540,Hungary,Europe,2061,82.1,
9541,Hungary,Europe,2062,82.2,
9542,Hungary,Europe,2063,82.4,
9543,Hungary,Europe,2064,82.5,
9544,Hungary,Europe,2065,82.7,
9545,Hungary,Europe,2066,82.8,
9546,Hungary,Europe,2067,82.9,
9547,Hungary,Europe,2068,83.0,
9548,Hungary,Europe,2069,83.2,
9549,Hungary,Europe,2070,83.3,
9550,Hungary,Europe,2071,83.4,
9551,Hungary,Europe,2072,83.6,
9552,Hungary,Europe,2073,83.7,
9553,Hungary,Europe,2074,83.8,
9554,Hungary,Europe,2075,83.9,
9555,Hungary,Europe,2076,84.0,
9556,Hungary,Europe,2077,84.2,
9557,Hungary,Europe,2078,84.3,
9558,Hungary,Europe,2079,84.4,
9559,Hungary,Europe,2080,84.5,
9560,Hungary,Europe,2081,84.6,
9561,Hungary,Europe,2082,84.7,
9562,Hungary,Europe,2083,84.8,
9563,Hungary,Europe,2084,85.0,
9564,Hungary,Europe,2085,85.1,
9565,Hungary,Europe,2086,85.2,
9566,Hungary,Europe,2087,85.3,
9567,Hungary,Europe,2088,85.4,
9568,Hungary,Europe,2089,85.5,
9569,Hungary,Europe,2090,85.6,
9570,Hungary,Europe,2091,85.7,
9571,Hungary,Europe,2092,85.8,
9572,Hungary,Europe,2093,86.0,
9573,Hungary,Europe,2094,86.1,
9574,Hungary,Europe,2095,86.2,
9575,Hungary,Europe,2096,86.3,
9576,Hungary,Europe,2097,86.4,
9577,Hungary,Europe,2098,86.5,
9578,Hungary,Europe,2099,86.6,
9579,Hungary,Europe,2100,86.7,8670000.0
9580,Hungary,Europe,2008,73.9,10000000.0
9581,Hungary,Europe,2009,74.2,10000000.0
9582,Hungary,Europe,2010,74.5,9980000.0
9583,Hungary,Europe,2011,74.9,9970000.0
9584,Hungary,Europe,2012,75.2,9950000.0
9585,Hungary,Europe,2013,75.5,9930000.0
9586,Hungary,Europe,2014,75.6,
9587,Hungary,Europe,2015,75.7,
9588,Hungary,Europe,2016,75.7,
9589,Hungary,Europe,2017,75.8,
9590,Hungary,Europe,2018,75.9,
9591,Hungary,Europe,2019,76.0,
9592,Hungary,Europe,2020,76.2,
9593,Hungary,Europe,2021,76.3,
9594,Hungary,Europe,2022,76.4,
9595,Hungary,Europe,2023,76.6,
9596,Hungary,Europe,2024,76.7,
9597,Hungary,Europe,2025,76.8,
9598,Hungary,Europe,2026,77.0,
9599,Hungary,Europe,2027,77.1,
9600,Hungary,Europe,2028,77.3,
9601,Hungary,Europe,2029,77.4,
9602,Hungary,Europe,2030,77.5,
9603,Hungary,Europe,2031,77.7,
9604,Hungary,Europe,2032,77.8,
9605,Hungary,Europe,2033,78.0,
9606,Hungary,Europe,2034,78.1,
9607,Hungary,Europe,2035,78.2,
9608,Hungary,Europe,2036,78.4,
9609,Hungary,Europe,2037,78.5,
9610,Hungary,Europe,2038,78.7,
9611,Hungary,Europe,2039,78.8,
9612,Hungary,Europe,2040,78.9,
9613,Hungary,Europe,2041,79.1,
9614,Hungary,Europe,2042,79.2,
9615,Hungary,Europe,2043,79.4,
9616,Hungary,Europe,2044,79.5,
9617,Hungary,Europe,2045,79.7,
9618,Hungary,Europe,2046,79.8,
9619,Hungary,Europe,2047,80.0,
9620,Hungary,Europe,2048,80.1,
9621,Hungary,Europe,2049,80.3,
9622,Hungary,Europe,2050,80.4,9240000.0
9623,Hungary,Europe,2051,80.6,
9624,Hungary,Europe,2052,80.7,
9625,Hungary,Europe,2053,80.9,
9626,Hungary,Europe,2054,81.0,
9627,Hungary,Europe,2055,81.2,
9628,Hungary,Europe,2056,81.3,
9629,Hungary,Europe,2057,81.5,
9630,Hungary,Europe,2058,81.6,
9631,Hungary,Europe,2059,81.8,
9632,Hungary,Europe,2060,81.9,
9633,Hungary,Europe,2061,82.1,
9634,Hungary,Europe,2062,82.2,
9635,Hungary,Europe,2063,82.4,
9636,Hungary,Europe,2064,82.5,
9637,Hungary,Europe,2065,82.7,
9638,Hungary,Europe,2066,82.8,
9639,Hungary,Europe,2067,82.9,
9640,Hungary,Europe,2068,83.0,
9641,Hungary,Europe,2069,83.2,
9642,Hungary,Europe,2070,83.3,
9643,Hungary,Europe,2071,83.4,
9644,Hungary,Europe,2072,83.6,
9645,Hungary,Europe,2073,83.7,
9646,Hungary,Europe,2074,83.8,
9647,Hungary,Europe,2075,83.9,
9648,Hungary,Europe,2076,84.0,
9649,Hungary,Europe,2077,84.2,
9650,Hungary,Europe,2078,84.3,
9651,Hungary,Europe,2079,84.4,
9652,Hungary,Europe,2080,84.5,
9653,Hungary,Europe,2081,84.6,
9654,Hungary,Europe,2082,84.7,
9655,Hungary,Europe,2083,84.8,
9656,Hungary,Europe,2084,85.0,
9657,Hungary,Europe,2085,85.1,
9658,Hungary,Europe,2086,85.2,
9659,Hungary,Europe,2087,85.3,
9660,Hungary,Europe,2088,85.4,
9661,Hungary,Europe,2089,85.5,
9662,Hungary,Europe,2090,85.6,
9663,Hungary,Europe,2091,85.7,
9664,Hungary,Europe,2092,85.8,
9665,Hungary,Europe,2093,86.0,
9666,Hungary,Europe,2094,86.1,
9667,Hungary,Europe,2095,86.2,
9668,Hungary,Europe,2096,86.3,
9669,Hungary,Europe,2097,86.4,
9670,Hungary,Europe,2098,86.5,
9671,Hungary,Europe,2099,86.6,
9672,Hungary,Europe,2100,86.7,8670000.0
9673,Hungary,Europe,2008,73.9,10000000.0
9674,Hungary,Europe,2009,74.2,10000000.0
9675,Hungary,Europe,2010,74.5,9980000.0
9676,Hungary,Europe,2011,74.9,9970000.0
9677,Hungary,Europe,2012,75.2,9950000.0
9678,Hungary,Europe,2013,75.5,9930000.0
9679,Hungary,Europe,2014,75.6,
9680,Hungary,Europe,2015,75.7,
9681,Hungary,Europe,2016,75.7,
9682,Hungary,Europe,2017,75.8,
9683,Hungary,Europe,2018,75.9,
9684,Hungary,Europe,2019,76.0,
9685,Hungary,Europe,2020,76.2,
9686,Hungary,Europe,2021,76.3,
9687,Hungary,Europe,2022,76.4,
9688,Hungary,Europe,2023,76.6,
9689,Hungary,Europe,2024,76.7,
9690,Hungary,Europe,2025,76.8,
9691,Hungary,Europe,2026,77.0,
9692,Hungary,Europe,2027,77.1,
9693,Hungary,Europe,2028,77.3,
9694,Hungary,Europe,2029,77.4,
9695,Hungary,Europe,2030,77.5,
9696,Hungary,Europe,2031,77.7,
9697,Hungary,Europe,2032,77.8,
9698,Hungary,Europe,2033,78.0,
9699,Hungary,Europe,2034,78.1,
9700,Hungary,Europe,2035,78.2,
9701,Hungary,Europe,2036,78.4,
9702,Hungary,Europe,2037,78.5,
9703,Hungary,Europe,2038,78.7,
9704,Hungary,Europe,2039,78.8,
9705,Hungary,Europe,2040,78.9,
9706,Hungary,Europe,2041,79.1,
9707,Hungary,Europe,2042,79.2,
9708,Hungary,Europe,2043,79.4,
9709,Hungary,Europe,2044,79.5,
9710,Hungary,Europe,2045,79.7,
9711,Hungary,Europe,2046,79.8,
9712,Hungary,Europe,2047,80.0,
9713,Hungary,Europe,2048,80.1,
9714,Hungary,Europe,2049,80.3,
9715,Hungary,Europe,2050,80.4,9240000.0
9716,Hungary,Europe,2051,80.6,
9717,Hungary,Europe,2052,80.7,
9718,Hungary,Europe,2053,80.9,
9719,Hungary,Europe,2054,81.0,
9720,Hungary,Europe,2055,81.2,
9721,Hungary,Europe,2056,81.3,
9722,Hungary,Europe,2057,81.5,
9723,Hungary,Europe,2058,81.6,
9724,Hungary,Europe,2059,81.8,
9725,Hungary,Europe,2060,81.9,
9726,Hungary,Europe,2061,82.1,
9727,Hungary,Europe,2062,82.2,
9728,Hungary,Europe,2063,82.4,
9729,Hungary,Europe,2064,82.5,
9730,Hungary,Europe,2065,82.7,
9731,Hungary,Europe,2066,82.8,
9732,Hungary,Europe,2067,82.9,
9733,Hungary,Europe,2068,83.0,
9734,Hungary,Europe,2069,83.2,
9735,Hungary,Europe,2070,83.3,
9736,Hungary,Europe,2071,83.4,
9737,Hungary,Europe,2072,83.6,
9738,Hungary,Europe,2073,83.7,
9739,Hungary,Europe,2074,83.8,
9740,Hungary,Europe,2075,83.9,
9741,Hungary,Europe,2076,84.0,
9742,Hungary,Europe,2077,84.2,
9743,Hungary,Europe,2078,84.3,
9744,Hungary,Europe,2079,84.4,
9745,Hungary,Europe,2080,84.5,
9746,Hungary,Europe,2081,84.6,
9747,Hungary,Europe,2082,84.7,
9748,Hungary,Europe,2083,84.8,
9749,Hungary,Europe,2084,85.0,
9750,Hungary,Europe,2085,85.1,
9751,Hungary,Europe,2086,85.2,
9752,Hungary,Europe,2087,85.3,
9753,Hungary,Europe,2088,85.4,
9754,Hungary,Europe,2089,85.5,
9755,Hungary,Europe,2090,85.6,
9756,Hungary,Europe,2091,85.7,
9757,Hungary,Europe,2092,85.8,
9758,Hungary,Europe,2093,86.0,
9759,Hungary,Europe,2094,86.1,
9760,Hungary,Europe,2095,86.2,
9761,Hungary,Europe,2096,86.3,
9762,Hungary,Europe,2097,86.4,
9763,Hungary,Europe,2098,86.5,
9764,Hungary,Europe,2099,86.6,
9765,Hungary,Europe,2100,86.7,8670000.0
9766,Hungary,Europe,2008,73.9,10000000.0
9767,Hungary,Europe,2009,74.2,10000000.0
9768,Hungary,Europe,2010,74.5,9980000.0
9769,Hungary,Europe,2011,74.9,9970000.0
9770,Hungary,Europe,2012,75.2,9950000.0
9771,Hungary,Europe,2013,75.5,9930000.0
9772,Hungary,Europe,2014,75.6,
9773,Hungary,Europe,2015,75.7,
9774,Hungary,Europe,2016,75.7,
9775,Hungary,Europe,2017,75.8,
9776,Hungary,Europe,2018,75.9,
9777,Hungary,Europe,2019,76.0,
9778,Hungary,Europe,2020,76.2,
9779,Hungary,Europe,2021,76.3,
9780,Hungary,Europe,2022,76.4,
9781,Hungary,Europe,2023,76.6,
9782,Hungary,Europe,2024,76.7,
9783,Hungary,Europe,2025,76.8,
9784,Hungary,Europe,2026,77.0,
9785,Hungary,Europe,2027,77.1,
9786,Hungary,Europe,2028,77.3,
9787,Hungary,Europe,2029,77.4,
9788,Hungary,Europe,2030,77.5,
9789,Hungary,Europe,2031,77.7,
9790,Hungary,Europe,2032,77.8,
9791,Hungary,Europe,2033,78.0,
9792,Hungary,Europe,2034,78.1,
9793,Hungary,Europe,2035,78.2,
9794,Hungary,Europe,2036,78.4,
9795,Hungary,Europe,2037,78.5,
9796,Hungary,Europe,2038,78.7,
9797,Hungary,Europe,2039,78.8,
9798,Hungary,Europe,2040,78.9,
9799,Hungary,Europe,2041,79.1,
9800,Hungary,Europe,2042,79.2,
9801,Hungary,Europe,2043,79.4,
9802,Hungary,Europe,2044,79.5,
9803,Hungary,Europe,2045,79.7,
9804,Hungary,Europe,2046,79.8,
9805,Hungary,Europe,2047,80.0,
9806,Hungary,Europe,2048,80.1,
9807,Hungary,Europe,2049,80.3,
9808,Hungary,Europe,2050,80.4,9240000.0
9809,Hungary,Europe,2051,80.6,
9810,Hungary,Europe,2052,80.7,
9811,Hungary,Europe,2053,80.9,
9812,Hungary,Europe,2054,81.0,
9813,Hungary,Europe,2055,81.2,
9814,Hungary,Europe,2056,81.3,
9815,Hungary,Europe,2057,81.5,
9816,Hungary,Europe,2058,81.6,
9817,Hungary,Europe,2059,81.8,
9818,Hungary,Europe,2060,81.9,
9819,Hungary,Europe,2061,82.1,
9820,Hungary,Europe,2062,82.2,
9821,Hungary,Europe,2063,82.4,
9822,Hungary,Europe,2064,82.5,
9823,Hungary,Europe,2065,82.7,
9824,Hungary,Europe,2066,82.8,
9825,Hungary,Europe,2067,82.9,
9826,Hungary,Europe,2068,83.0,
9827,Hungary,Europe,2069,83.2,
9828,Hungary,Europe,2070,83.3,
9829,Hungary,Europe,2071,83.4,
9830,Hungary,Europe,2072,83.6,
9831,Hungary,Europe,2073,83.7,
9832,Hungary,Europe,2074,83.8,
9833,Hungary,Europe,2075,83.9,
9834,Hungary,Europe,2076,84.0,
9835,Hungary,Europe,2077,84.2,
9836,Hungary,Europe,2078,84.3,
9837,Hungary,Europe,2079,84.4,
9838,Hungary,Europe,2080,84.5,
9839,Hungary,Europe,2081,84.6,
9840,Hungary,Europe,2082,84.7,
9841,Hungary,Europe,2083,84.8,
9842,Hungary,Europe,2084,85.0,
9843,Hungary,Europe,2085,85.1,
9844,Hungary,Europe,2086,85.2,
9845,Hungary,Europe,2087,85.3,
9846,Hungary,Europe,2088,85.4,
9847,Hungary,Europe,2089,85.5,
9848,Hungary,Europe,2090,85.6,
9849,Hungary,Europe,2091,85.7,
9850,Hungary,Europe,2092,85.8,
9851,Hungary,Europe,2093,86.0,
9852,Hungary,Europe,2094,86.1,
9853,Hungary,Europe,2095,86.2,
9854,Hungary,Europe,2096,86.3,
9855,Hungary,Europe,2097,86.4,
9856,Hungary,Europe,2098,86.5,
9857,Hungary,Europe,2099,86.6,
9858,Hungary,Europe,2100,86.7,8670000.0
9859,Hungary,Europe,2008,73.9,10000000.0
9860,Hungary,Europe,2009,74.2,10000000.0
9861,Hungary,Europe,2010,74.5,9980000.0
9862,Hungary,Europe,2011,74.9,9970000.0
9863,Hungary,Europe,2012,75.2,9950000.0
9864,Hungary,Europe,2013,75.5,9930000.0
9865,Hungary,Europe,2014,75.6,
9866,Hungary,Europe,2015,75.7,
9867,Hungary,Europe,2016,75.7,
9868,Hungary,Europe,2017,75.8,
9869,Hungary,Europe,2018,75.9,
9870,Hungary,Europe,2019,76.0,
9871,Hungary,Europe,2020,76.2,
9872,Hungary,Europe,2021,76.3,
9873,Hungary,Europe,2022,76.4,
9874,Hungary,Europe,2023,76.6,
9875,Hungary,Europe,2024,76.7,
9876,Hungary,Europe,2025,76.8,
9877,Hungary,Europe,2026,77.0,
9878,Hungary,Europe,2027,77.1,
9879,Hungary,Europe,2028,77.3,
9880,Hungary,Europe,2029,77.4,
9881,Hungary,Europe,2030,77.5,
9882,Hungary,Europe,2031,77.7,
9883,Hungary,Europe,2032,77.8,
9884,Hungary,Europe,2033,78.0,
9885,Hungary,Europe,2034,78.1,
9886,Hungary,Europe,2035,78.2,
9887,Hungary,Europe,2036,78.4,
9888,Hungary,Europe,2037,78.5,
9889,Hungary,Europe,2038,78.7,
9890,Hungary,Europe,2039,78.8,
9891,Hungary,Europe,2040,78.9,
9892,Hungary,Europe,2041,79.1,
9893,Hungary,Europe,2042,79.2,
9894,Hungary,Europe,2043,79.4,
9895,Hungary,Europe,2044,79.5,
9896,Hungary,Europe,2045,79.7,
9897,Hungary,Europe,2046,79.8,
9898,Hungary,Europe,2047,80.0,
9899,Hungary,Europe,2048,80.1,
9900,Hungary,Europe,2049,80.3,
9901,Hungary,Europe,2050,80.4,9240000.0
9902,Hungary,Europe,2051,80.6,
9903,Hungary,Europe,2052,80.7,
9904,Hungary,Europe,2053,80.9,
9905,Hungary,Europe,2054,81.0,
9906,Hungary,Europe,2055,81.2,
9907,Hungary,Europe,2056,81.3,
9908,Hungary,Europe,2057,81.5,
9909,Hungary,Europe,2058,81.6,
9910,Hungary,Europe,2059,81.8,
9911,Hungary,Europe,2060,81.9,
9912,Hungary,Europe,2061,82.1,
9913,Hungary,Europe,2062,82.2,
9914,Hungary,Europe,2063,82.4,
9915,Hungary,Europe,2064,82.5,
9916,Hungary,Europe,2065,82.7,
9917,Hungary,Europe,2066,82.8,
9918,Hungary,Europe,2067,82.9,
9919,Hungary,Europe,2068,83.0,
9920,Hungary,Europe,2069,83.2,
9921,Hungary,Europe,2070,83.3,
9922,Hungary,Europe,2071,83.4,
9923,Hungary,Europe,2072,83.6,
9924,Hungary,Europe,2073,83.7,
9925,Hungary,Europe,2074,83.8,
9926,Hungary,Europe,2075,83.9,
9927,Hungary,Europe,2076,84.0,
9928,Hungary,Europe,2077,84.2,
9929,Hungary,Europe,2078,84.3,
9930,Hungary,Europe,2079,84.4,
9931,Hungary,Europe,2080,84.5,
9932,Hungary,Europe,2081,84.6,
9933,Hungary,Europe,2082,84.7,
9934,Hungary,Europe,2083,84.8,
9935,Hungary,Europe,2084,85.0,
9936,Hungary,Europe,2085,85.1,
9937,Hungary,Europe,2086,85.2,
9938,Hungary,Europe,2087,85.3,
9939,Hungary,Europe,2088,85.4,
9940,Hungary,Europe,2089,85.5,
9941,Hungary,Europe,2090,85.6,
9942,Hungary,Europe,2091,85.7,
9943,Hungary,Europe,2092,85.8,
9944,Hungary,Europe,2093,86.0,
9945,Hungary,Europe,2094,86.1,
9946,Hungary,Europe,2095,86.2,
9947,Hungary,Europe,2096,86.3,
9948,Hungary,Europe,2097,86.4,
9949,Hungary,Europe,2098,86.5,
9950,Hungary,Europe,2099,86.6,
9951,Hungary,Europe,2100,86.7,8670000.0
9952,Hungary,Europe,2008,73.9,10000000.0
9953,Hungary,Europe,2009,74.2,10000000.0
9954,Hungary,Europe,2010,74.5,9980000.0
9955,Hungary,Europe,2011,74.9,9970000.0
9956,Hungary,Europe,2012,75.2,9950000.0
9957,Hungary,Europe,2013,75.5,9930000.0
9958,Hungary,Europe,2014,75.6,
9959,Hungary,Europe,2015,75.7,
9960,Hungary,Europe,2016,75.7,
9961,Hungary,Europe,2017,75.8,
9962,Hungary,Europe,2018,75.9,
9963,Hungary,Europe,2019,76.0,
9964,Hungary,Europe,2020,76.2,
9965,Hungary,Europe,2021,76.3,
9966,Hungary,Europe,2022,76.4,
9967,Hungary,Europe,2023,76.6,
9968,Hungary,Europe,2024,76.7,
9969,Hungary,Europe,2025,76.8,
9970,Hungary,Europe,2026,77.0,
9971,Hungary,Europe,2027,77.1,
9972,Hungary,Europe,2028,77.3,
9973,Hungary,Europe,2029,77.4,
9974,Hungary,Europe,2030,77.5,
9975,Hungary,Europe,2031,77.7,
9976,Hungary,Europe,2032,77.8,
9977,Hungary,Europe,2033,78.0,
9978,Hungary,Europe,2034,78.1,
9979,Hungary,Europe,2035,78.2,
9980,Hungary,Europe,2036,78.4,
9981,Hungary,Europe,2037,78.5,
9982,Hungary,Europe,2038,78.7,
9983,Hungary,Europe,2039,78.8,
9984,Hungary,Europe,2040,78.9,
9985,Hungary,Europe,2041,79.1,
9986,Hungary,Europe,2042,79.2,
9987,Hungary,Europe,2043,79.4,
9988,Hungary,Europe,2044,79.5,
9989,Hungary,Europe,2045,79.7,
9990,Hungary,Europe,2046,79.8,
9991,Hungary,Europe,2047,80.0,
9992,Hungary,Europe,2048,80.1,
9993,Hungary,Europe,2049,80.3,
9994,Hungary,Europe,2050,80.4,9240000.0
9995,Hungary,Europe,2051,80.6,
9996,Hungary,Europe,2052,80.7,
9997,Hungary,Europe,2053,80.9,
9998,Hungary,Europe,2054,81.0,
9999,Hungary,Europe,2055,81.2,
10000,Hungary,Europe,2056,81.3,
10001,Hungary,Europe,2057,81.5,
10002,Hungary,Europe,2058,81.6,
10003,Hungary,Europe,2059,81.8,
10004,Hungary,Europe,2060,81.9,
10005,Hungary,Europe,2061,82.1,
10006,Hungary,Europe,2062,82.2,
10007,Hungary,Europe,2063,82.4,
10008,Hungary,Europe,2064,82.5,
10009,Hungary,Europe,2065,82.7,
10010,Hungary,Europe,2066,82.8,
10011,Hungary,Europe,2067,82.9,
10012,Hungary,Europe,2068,83.0,
10013,Hungary,Europe,2069,83.2,
10014,Hungary,Europe,2070,83.3,
10015,Hungary,Europe,2071,83.4,
10016,Hungary,Europe,2072,83.6,
10017,Hungary,Europe,2073,83.7,
10018,Hungary,Europe,2074,83.8,
10019,Hungary,Europe,2075,83.9,
10020,Hungary,Europe,2076,84.0,
10021,Hungary,Europe,2077,84.2,
10022,Hungary,Europe,2078,84.3,
10023,Hungary,Europe,2079,84.4,
10024,Hungary,Europe,2080,84.5,
10025,Hungary,Europe,2081,84.6,
10026,Hungary,Europe,2082,84.7,
10027,Hungary,Europe,2083,84.8,
10028,Hungary,Europe,2084,85.0,
10029,Hungary,Europe,2085,85.1,
10030,Hungary,Europe,2086,85.2,
10031,Hungary,Europe,2087,85.3,
10032,Hungary,Europe,2088,85.4,
10033,Hungary,Europe,2089,85.5,
10034,Hungary,Europe,2090,85.6,
10035,Hungary,Europe,2091,85.7,
10036,Hungary,Europe,2092,85.8,
10037,Hungary,Europe,2093,86.0,
10038,Hungary,Europe,2094,86.1,
10039,Hungary,Europe,2095,86.2,
10040,Hungary,Europe,2096,86.3,
10041,Hungary,Europe,2097,86.4,
10042,Hungary,Europe,2098,86.5,
10043,Hungary,Europe,2099,86.6,
10044,Hungary,Europe,2100,86.7,8670000.0
10045,Hungary,Europe,2008,73.9,10000000.0
10046,Hungary,Europe,2009,74.2,10000000.0
10047,Hungary,Europe,2010,74.5,9980000.0
10048,Hungary,Europe,2011,74.9,9970000.0
10049,Hungary,Europe,2012,75.2,9950000.0
10050,Hungary,Europe,2013,75.5,9930000.0
10051,Hungary,Europe,2014,75.6,
10052,Hungary,Europe,2015,75.7,
10053,Hungary,Europe,2016,75.7,
10054,Hungary,Europe,2017,75.8,
10055,Hungary,Europe,2018,75.9,
10056,Hungary,Europe,2019,76.0,
10057,Hungary,Europe,2020,76.2,
10058,Hungary,Europe,2021,76.3,
10059,Hungary,Europe,2022,76.4,
10060,Hungary,Europe,2023,76.6,
10061,Hungary,Europe,2024,76.7,
10062,Hungary,Europe,2025,76.8,
10063,Hungary,Europe,2026,77.0,
10064,Hungary,Europe,2027,77.1,
10065,Hungary,Europe,2028,77.3,
10066,Hungary,Europe,2029,77.4,
10067,Hungary,Europe,2030,77.5,
10068,Hungary,Europe,2031,77.7,
10069,Hungary,Europe,2032,77.8,
10070,Hungary,Europe,2033,78.0,
10071,Hungary,Europe,2034,78.1,
10072,Hungary,Europe,2035,78.2,
10073,Hungary,Europe,2036,78.4,
10074,Hungary,Europe,2037,78.5,
10075,Hungary,Europe,2038,78.7,
10076,Hungary,Europe,2039,78.8,
10077,Hungary,Europe,2040,78.9,
10078,Hungary,Europe,2041,79.1,
10079,Hungary,Europe,2042,79.2,
10080,Hungary,Europe,2043,79.4,
10081,Hungary,Europe,2044,79.5,
10082,Hungary,Europe,2045,79.7,
10083,Hungary,Europe,2046,79.8,
10084,Hungary,Europe,2047,80.0,
10085,Hungary,Europe,2048,80.1,
10086,Hungary,Europe,2049,80.3,
10087,Hungary,Europe,2050,80.4,9240000.0
10088,Hungary,Europe,2051,80.6,
10089,Hungary,Europe,2052,80.7,
10090,Hungary,Europe,2053,80.9,
10091,Hungary,Europe,2054,81.0,
10092,Hungary,Europe,2055,81.2,
10093,Hungary,Europe,2056,81.3,
10094,Hungary,Europe,2057,81.5,
10095,Hungary,Europe,2058,81.6,
10096,Hungary,Europe,2059,81.8,
10097,Hungary,Europe,2060,81.9,
10098,Hungary,Europe,2061,82.1,
10099,Hungary,Europe,2062,82.2,
10100,Hungary,Europe,2063,82.4,
10101,Hungary,Europe,2064,82.5,
10102,Hungary,Europe,2065,82.7,
